TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE
Qual formação para os sujeitos das escolas do campo?,2013,Português,Ed. Unijuí,"['Rosângela Pereira de Oliveira', 'Ilma Ferreira Machado']","['1', '2']",['2'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
Trajetória Reflexiva Sobre o Subrojeto PIBID Pedagogia Educação do Campo: vivências em situações escolares,2014,Português,Unemat Editora,"['Loriége Pessoa Bitencourt', 'Laudemir Luiz Zart']","['1', '2']",['2'],6054357004978402,Laudemir Luiz Zart,Zart,"ZART, Laudemir Luiz",São Carlos,SC,"Possuo graduação em Filosofia pela Faculdade de Filosofia Ciências e Letras Dom Bosco, Santa Rosa - RS (1987), mestrado em Sociologia Política pela Universidade Federal de Santa Catarina (1998) e doutorado em Política Científica e Tecnológica pela Universidade Estadual de Campinas (2012). Sou Professor Adjunto VIII da Universidade do Estado de Mato Grosso - Campus Universitário Jane Vanini de Cáceres e integro o Núcleo UNEMAT-UNITRABALHO e a INCUBEESS - Incubadora de Empreendimentos Econômicos Solidários e Sustentáveis. Tenho experiências na área da Sociologia, com ênfase em Teoria Sociológica, atuando principalmente nos seguintes temas: educação, educação ambiental, educação do campo, educação popular, educação e socioeconomia solidária. Participo como pesquisador do Grupo de Estudos e Pesquisa sobre Formação e Docência (GFORDOC).",08-03-2019
A relação trabalho educação nas experiências escolares do MST,2011,Português,Expressão Popular,"['Celia Regina Vendramini', 'Ilma Ferreira Machado']","['1', '2']",['2'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
Desafios da prática pedagógica em uma escola estadual do campo no município de São domingos-MT,2015,Português,EdUFMT,"['Fabíola Aparecida da Silva', 'Ilma Ferreira Machado']","['1', '2']",['2'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
Processo Metodológico de Investigação da Escola e da Comunidade Camponesa do Assentamento Sadia/Vale Verde,2014,Português,Unemat Editora,"['Verônica Moreno Machado', 'Laudemir Luiz Zart']","['1', '2']",['2'],6054357004978402,Laudemir Luiz Zart,Zart,"ZART, Laudemir Luiz",São Carlos,SC,"Possuo graduação em Filosofia pela Faculdade de Filosofia Ciências e Letras Dom Bosco, Santa Rosa - RS (1987), mestrado em Sociologia Política pela Universidade Federal de Santa Catarina (1998) e doutorado em Política Científica e Tecnológica pela Universidade Estadual de Campinas (2012). Sou Professor Adjunto VIII da Universidade do Estado de Mato Grosso - Campus Universitário Jane Vanini de Cáceres e integro o Núcleo UNEMAT-UNITRABALHO e a INCUBEESS - Incubadora de Empreendimentos Econômicos Solidários e Sustentáveis. Tenho experiências na área da Sociologia, com ênfase em Teoria Sociológica, atuando principalmente nos seguintes temas: educação, educação ambiental, educação do campo, educação popular, educação e socioeconomia solidária. Participo como pesquisador do Grupo de Estudos e Pesquisa sobre Formação e Docência (GFORDOC).",08-03-2019
"A incompletude, o real e a contradição em diferentes materialidades sobre a imagem feminina",2012,Português,Pontes,"['Fernanda Surubi Fernandes', 'Olimpia Maluf Souza']","['1', '2']",['2'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
Democratização do acesso à educação superior no Brasil - Cotas raciais no programa de integração e de inclusão etnicorracial - PIIER da UNEMAT,2012,Português,Edufmt,"['Valci Aparecida Barbosa', 'Elizeth Gonzaga dos Santos Lima']","['1', '2']",['2'],4582992604014422,Elizeth Gonzaga dos Santos Lima,Lima,"LIMA, Elizeth G. S.;LIMA, ELIZETH GONZAGA DOS SANTOS;Lima, E.G.S;Elizeth Gonzaga dos Santos Lima;Gonzaga dos Santos de Lima, Elizeth;Lima, Elizeth G.S.",São João do Mantena,MG,"Possui doutorado em Educação com especificidade em avaliação pelo Programa de Pós-Graduação em Educação da Universidade Estadual de Campinas e mestrado em Educação pela Universidade Federal do Rio Grande do Sul e, em 2012, concluiu o estágio Pós-Doutoral nesta mesma universidade, cursando parte deste estágio na Universidade de Aveiro em Portugal. Graduou-se em Pedagogia pela Universidade do Estado de Mato Grosso. Atualmente é docente permanente do Programa de Pós-Graduação em Educação e do Curso de Pedagogia da UNEMAT. Desenvolve atividades como avaliadora da Educação superior pelo INEP/ SINAES/BASIS. Em suas atividades profissionais interage com muitos colaboradores em co-autorias de trabalhos científicos, redes e grupos de pesquisas. Atua na área da Educação, com ênfase em Avaliação de Sistemas, Instituições, Planos e Programas Educacionais. Os temas mais frequentes em sua produção científica são: Universidade e Educação Superior, Avaliação Institucional e de Sistemas, Avaliação Participativa e Políticas Educacionais.",06-02-2019
A constituição do corpus em Análise de Discurso: uma questão metodológica,2012,Português,Pontes,"['Maria Marta Lino de Oliveira Silva', 'Olimpia Maluf Souza']","['1', '2']",['2'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
A contradição nos cadastros policiais de Cáceres-MT,2012,Português,Pontes,"['Fernanda Surubi Fernandes', 'Olimpia Maluf Souza']","['1', '2']",['2'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
Discursos do e discursos sobre o sujeito-cotista da UNEMAT,2012,Português,Pontes,"['Adelita BALBINOT', 'Olimpia Maluf Souza']","['1', '2']",['2'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
Hierarquização ideológica do saber científico: um espaço de litígio no interior do discurso médico,2012,Português,Pontes,"['Cibeli Simões Santos', 'Olimpia Maluf Souza']","['1', '2']",['2'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
Entre o ponto e a vírgula: os modos de se fazer saúde no Brasil,2012,Português,Pontes,"['Maria Marta Lino de Oliveira Silva', 'Olimpia Maluf Souza']","['1', '2']",['2'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
O funcionamento da formação discursiva jurídica em relatos de candidatos cotistas da UNEMAT,2012,Português,Pontes,"['Adelita BALBINOT', 'Olimpia Maluf Souza']","['1', '2']",['2'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
Discurso e Memória: o passado e o presente nas teias da significação,2016,Português,Pontes,"['WELLITON MARTINS BINDANDI', 'Olimpia Maluf Souza', 'Fernanda Surubi Fernandes']","['1', '2', '3']",['2'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
Constituição de identidades na educação do campo,2015,Português,Unika,"['Roseli Ferreira Lima', 'Heloisa Salles Gentil', 'Ilma Ferreira Machado']","['1', '2', '3']",['2'],6342334143612406,Heloisa Salles Gentil,Gentil,"GENTIL, H. S.",Poços de Caldas,MG,VAZIO,02-12-2018
UM ESTUDO DE PESQUISA SOBRE OS PROCESSOS DE CONSTRUÇÃO DA IDENTIDADE PROFISSIONAL DOCENTE,2013,Português,Cultura Acadêmica,"['RAFAEL CONDE BARBOSA', 'Rinalda Bezerra Carlos', 'VERA MARIA NIGRO DE SOUZA PLACCO', 'AILTON SOUZA DE OLIVEIRA']","['1', '2', '3', '4']",['2'],4199651292961091,Rinalda Bezerra Carlos,Carlos,"CARLOS, R. B.",Monteiro,PB,"Doutora em Educação: Psicologia da Educação pela Pontifícia Universidade Católica de São Paulo (2013), mestre em Educação pela Universidade Federal de Mato Grosso (2002) e graduada em Licenciatura Plena em Pedagogia pela Universidade Federal do Acre (1996). Atualmente é Professora do curso de Pedagogia da Universidade do Estado de Mato Grosso, Líder do Grupo de Pesquisa Contextos Educativos da Infância, Coordenadora da Universidade Aberta do Brasil UAB/UNEMAT e Diretora de Gestão da Educação a Distância. Atuou como Assessora de Gestão de Formação Regular na Pró-Reitoria de Ensino de Graduação, Coordenadora do curso de Licenciatura em Artes Visuais à Distância ofertado pela DEAD/UNEMAT, Coordenadora de Área de Gestão de Processos Educacionais no PIBID; tem experiência na área de Educação, com ênfase em Métodos e Técnicas de Ensino e se dedica principalmente nos seguintes temas: educação infantil, formação continuada, educação a distância e coordenação pedagógica.",05-03-2019
O desenvolvimento profissional do professor de matemática,2014,Português,CRV,"['Josimar de Sousa', 'José Antônio Finardi', 'Rodrigo Donizete Terradas']","['1', '2', '3']",['2'],2338749247391093,José Antônio Finardi,Finardi,"FINARDI, J. A.",Itápolis,SP,"Possui graduação em Licenciatura Plena em Ciências Sociais pela Universidade Estadual Paulista Júlio de Mesquita Filho (1993), graduação em Bacharelado em Ciências Sociais pela Universidade Estadual Paulista Júlio de Mesquita Filho (1993) e Mestrado em Sociologia pela UNESP - Universidade Estadual Paulista Júlio de Mesquita Filho (2000). Atualmente é Professor da UNEMAT - Universidade do Estado de Mato Grosso. Tem experiência em gestão como Coordenador do Curso de Licenciatura Plena em Pedagogia do Projeto Parceladas e experiência docente nas áreas de Sociologia e Antropologia.",30-08-2017
Políticas de Redução da Violência nas Escolas Matogrossenses,2009,Português,PR: CRV,"['Reinaldo de Souza Marchesi', 'Maria do Horto Salles Tiellet']","['1', '2']",['2'],3748657936601586,Maria do Horto Salles Tiellet,Tiellet,"TIELLET, Maria do Horto Salles",Cáceres,MT,"Doutorado em Educação pela Universidade do Vale do Rio dos Sinos (2012), mestrado em Educação Brasileira pela Universidade Federal de Santa Maria (1996) especialista em Pesquisa Educacional pela Universidade Federal de Mato Grosso/Rondonópolis (1993) e graduada em Licenciatura em Filosofia - FFCL Imaculada Conceição agregada à Universidade Federal de Santa Maria (1985). Atualmente professora sênior da Universidade do Estado de Mato Grosso. Atua principalmente nos seguintes temas: juventude, conflito, violência, violência escolar, politicas públicas, politica educacional, educação e escola.",16-04-2019
Perfil de estudantes de Pedagogia na Universidade do Estado de Mato Grosso: uma questão de democratização,2016,Português,IFRN,"['Graciele Marques dos Santos', 'Heloisa Salles Gentil', 'Andréa Araújo do Vale', 'Andrezza Maria Batista do Nascimento Tavares.']","['1', '2', '3', '4']",['2'],6342334143612406,Heloisa Salles Gentil,Gentil,"GENTIL, H. S.",Poços de Caldas,MG,VAZIO,02-12-2018
Brasil: tendencias emergentes y de cambio en la educación superior,2016,Português,UDG Unaem GUNI,"['Denise Leite', 'Maria Beatriz Luce', 'M. E. D. P. Franco', 'M. M. Polidori', 'J. G. Araujo', 'M. A. C. Loor', 'J ZITKOSKI', 'E DAMINELLI', 'F S PAULO', 'G ROSA', 'M E S Martins', 'Elizeth Gonzaga dos Santos Lima', 'Luis BORGES', 'J BALDASSO', 'Célia Elizabete Caregnato', 'Clarice Monteiro Escolt', 'Julio Bertolin', 'Maria Elly Genro', 'Bernardo Sfredo Miorando', 'Priscila Bier', 'G. Giacomazzo']","['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '3', '4', '5', '6', '7', '8', '9']",['2'],4582992604014422,Elizeth Gonzaga dos Santos Lima,Lima,"LIMA, Elizeth G. S.;LIMA, ELIZETH GONZAGA DOS SANTOS;Lima, E.G.S;Elizeth Gonzaga dos Santos Lima;Gonzaga dos Santos de Lima, Elizeth;Lima, Elizeth G.S.",São João do Mantena,MG,"Possui doutorado em Educação com especificidade em avaliação pelo Programa de Pós-Graduação em Educação da Universidade Estadual de Campinas e mestrado em Educação pela Universidade Federal do Rio Grande do Sul e, em 2012, concluiu o estágio Pós-Doutoral nesta mesma universidade, cursando parte deste estágio na Universidade de Aveiro em Portugal. Graduou-se em Pedagogia pela Universidade do Estado de Mato Grosso. Atualmente é docente permanente do Programa de Pós-Graduação em Educação e do Curso de Pedagogia da UNEMAT. Desenvolve atividades como avaliadora da Educação superior pelo INEP/ SINAES/BASIS. Em suas atividades profissionais interage com muitos colaboradores em co-autorias de trabalhos científicos, redes e grupos de pesquisas. Atua na área da Educação, com ênfase em Avaliação de Sistemas, Instituições, Planos e Programas Educacionais. Os temas mais frequentes em sua produção científica são: Universidade e Educação Superior, Avaliação Institucional e de Sistemas, Avaliação Participativa e Políticas Educacionais.",06-02-2019
Interdisciplinaridade no curso de pedagogia: uma prática de difícil construção,2011,Português,Junqueira &amp; Marim,"['Ilma Ferreira Machado', 'Irton Milanesi']","['1', '2']",['2'],4775342581418900,Irton Milanesi,Milanesi,"MILANESI, I.",Angélica,MS,"Possui graduação em Pedagogia Licenciatura Plena pela Faculdade de Filosofia Ciências e Letras de Jales (1984), mestrado em Mestrado em Educação - Puc Campinas (2000) e doutorado em Educação pela Universidade Estadual de Campinas (2004). Atuou de 2010 a 2017 no PPGEdu/Educação/UNEMAT. Atualmente é professor assistente da Universidade do Estado de Mato Grosso, atua no curso de Pedagogia. Tem experiência na área de Educação, com ênfase em Avaliação de Sistemas, Instituições, Planos e Programas Educacionais, atuando principalmente nos seguintes temas: formação de professores, estágio supervisionado, ensino-aprendizagem, interdisciplinaridade e formação docente.",27-02-2019
"Atribuições Causais no processo de leitura e escrita entre os acadêmicos do curso de Letras da Unemat, Campus de Cáceres.",2009,Português,Editora CRV,"['Cândia Luciene', 'Marcelo Luis Grassi Beck']","['1', '2']",['2'],7093689998040466,Marcelo Luis Grassi Beck,Beck,"BECK, M. L. G.",Getulio Vargas,RS,"Possui graduação em Psicologia pela Universidade de Marília (1996), mestrado em Psicologia pela Universidade Estadual Paulista Júlio de Mesquita Filho - Assis -SP(2001) e doutorado em Educação pela Universidade Estadual Paulista Júlio de Mesquita Filho- Marília-SP (2006). Atualmente é professor efetivo assistente III da Universidade do Estado de Mato Grosso. Tem experiência na área de Psicologia da Educação e Psicologia Organizacional, atuando principalmente nos seguintes temas: fatores humanos no trabalho, desempenho escolar, sucesso escolar, fracasso escolar, a Teoria da Atribuição e os pressupostos de Bernard Weiner.",27-03-2019
Entre o processo de execução penal e o laudo criminológico: um espaço paradoxal de constituição e de apagamento do sujeito desviante,2012,Português,Pontes,"['Cibeli Simões Santos', 'Olimpia Maluf Souza']","['1', '2']",['2'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
Democratização do acesso à educação superior: o Piier nas vozes dos sujeitos,2014,Português,EJR Xamã Editora Ltda,"['Valci Aparecida Barbosa', 'Elizeth Gonzaga dos Santos Lima']","['1', '2']",['2'],4582992604014422,Elizeth Gonzaga dos Santos Lima,Lima,"LIMA, Elizeth G. S.;LIMA, ELIZETH GONZAGA DOS SANTOS;Lima, E.G.S;Elizeth Gonzaga dos Santos Lima;Gonzaga dos Santos de Lima, Elizeth;Lima, Elizeth G.S.",São João do Mantena,MG,"Possui doutorado em Educação com especificidade em avaliação pelo Programa de Pós-Graduação em Educação da Universidade Estadual de Campinas e mestrado em Educação pela Universidade Federal do Rio Grande do Sul e, em 2012, concluiu o estágio Pós-Doutoral nesta mesma universidade, cursando parte deste estágio na Universidade de Aveiro em Portugal. Graduou-se em Pedagogia pela Universidade do Estado de Mato Grosso. Atualmente é docente permanente do Programa de Pós-Graduação em Educação e do Curso de Pedagogia da UNEMAT. Desenvolve atividades como avaliadora da Educação superior pelo INEP/ SINAES/BASIS. Em suas atividades profissionais interage com muitos colaboradores em co-autorias de trabalhos científicos, redes e grupos de pesquisas. Atua na área da Educação, com ênfase em Avaliação de Sistemas, Instituições, Planos e Programas Educacionais. Os temas mais frequentes em sua produção científica são: Universidade e Educação Superior, Avaliação Institucional e de Sistemas, Avaliação Participativa e Políticas Educacionais.",06-02-2019
Perfil dos ingressantes na Universidade do Estado de Mato Grosso: implicações do SISU no processo de democratização do acesso,2018,Português,Ed. UEG,"['Luis BORGES', 'Elizeth Gonzaga dos Santos Lima', 'Fernando Cezar Vieira Malange']","['1', '2', '3']",['2'],4582992604014422,Elizeth Gonzaga dos Santos Lima,Lima,"LIMA, Elizeth G. S.;LIMA, ELIZETH GONZAGA DOS SANTOS;Lima, E.G.S;Elizeth Gonzaga dos Santos Lima;Gonzaga dos Santos de Lima, Elizeth;Lima, Elizeth G.S.",São João do Mantena,MG,"Possui doutorado em Educação com especificidade em avaliação pelo Programa de Pós-Graduação em Educação da Universidade Estadual de Campinas e mestrado em Educação pela Universidade Federal do Rio Grande do Sul e, em 2012, concluiu o estágio Pós-Doutoral nesta mesma universidade, cursando parte deste estágio na Universidade de Aveiro em Portugal. Graduou-se em Pedagogia pela Universidade do Estado de Mato Grosso. Atualmente é docente permanente do Programa de Pós-Graduação em Educação e do Curso de Pedagogia da UNEMAT. Desenvolve atividades como avaliadora da Educação superior pelo INEP/ SINAES/BASIS. Em suas atividades profissionais interage com muitos colaboradores em co-autorias de trabalhos científicos, redes e grupos de pesquisas. Atua na área da Educação, com ênfase em Avaliação de Sistemas, Instituições, Planos e Programas Educacionais. Os temas mais frequentes em sua produção científica são: Universidade e Educação Superior, Avaliação Institucional e de Sistemas, Avaliação Participativa e Políticas Educacionais.",06-02-2019
Pensando Infâncias: diferença e currículo a partir do filme Filhos do Paraíso,2016,Português,De Petrus et alli,"['Dimas Santana Neves', 'João de Deus dos Santos', 'Maritza Maciel Castrillon Maldonado']","['1', '2', '3']",['2'],7923434900908110,João de Deus dos Santos,Santos,"SANTOS, J. D.;SANTOS, JOÃO DE DEUS DOS",Cáceres,MT,"Possui graduação em Pedagogia pela Universidade do Estado de Mato Grosso (1991), mestrado em Educação pela Universidade Federal do Rio Grande do Sul (2001) e doutorado em Educação pela Universidade Federal do Rio Grande do Sul (2006). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso. Tem experiência na área de Educação, com ênfase nos seguintes temas: Currículo; Estudos Foucaultianos; Escola, Cultura e Sociedade Contemporâneas; e, Biopolítica e Formação de Professores.",15-02-2019
"Considerações sobre a atenção dos enfermeiros aos portadores de transtornos mentais, com enfoque nas Unidades de Saúde da Família da Cidade de Cáceres-MT",2009,Português,Editora CRV,"['Kézia Vaz dos Santos', 'Marcelo Luis Grassi Beck']","['1', '2']",['2'],7093689998040466,Marcelo Luis Grassi Beck,Beck,"BECK, M. L. G.",Getulio Vargas,RS,"Possui graduação em Psicologia pela Universidade de Marília (1996), mestrado em Psicologia pela Universidade Estadual Paulista Júlio de Mesquita Filho - Assis -SP(2001) e doutorado em Educação pela Universidade Estadual Paulista Júlio de Mesquita Filho- Marília-SP (2006). Atualmente é professor efetivo assistente III da Universidade do Estado de Mato Grosso. Tem experiência na área de Psicologia da Educação e Psicologia Organizacional, atuando principalmente nos seguintes temas: fatores humanos no trabalho, desempenho escolar, sucesso escolar, fracasso escolar, a Teoria da Atribuição e os pressupostos de Bernard Weiner.",27-03-2019
"A permanência na educação superior, os índices de sucesso e as medidas adotadas para sua melhoria",2018,Português,Ed. UEG,"['Douglas Ehle Nodari', 'Elizeth Gonzaga dos Santos Lima']","['1', '2']",['2'],4582992604014422,Elizeth Gonzaga dos Santos Lima,Lima,"LIMA, Elizeth G. S.;LIMA, ELIZETH GONZAGA DOS SANTOS;Lima, E.G.S;Elizeth Gonzaga dos Santos Lima;Gonzaga dos Santos de Lima, Elizeth;Lima, Elizeth G.S.",São João do Mantena,MG,"Possui doutorado em Educação com especificidade em avaliação pelo Programa de Pós-Graduação em Educação da Universidade Estadual de Campinas e mestrado em Educação pela Universidade Federal do Rio Grande do Sul e, em 2012, concluiu o estágio Pós-Doutoral nesta mesma universidade, cursando parte deste estágio na Universidade de Aveiro em Portugal. Graduou-se em Pedagogia pela Universidade do Estado de Mato Grosso. Atualmente é docente permanente do Programa de Pós-Graduação em Educação e do Curso de Pedagogia da UNEMAT. Desenvolve atividades como avaliadora da Educação superior pelo INEP/ SINAES/BASIS. Em suas atividades profissionais interage com muitos colaboradores em co-autorias de trabalhos científicos, redes e grupos de pesquisas. Atua na área da Educação, com ênfase em Avaliação de Sistemas, Instituições, Planos e Programas Educacionais. Os temas mais frequentes em sua produção científica são: Universidade e Educação Superior, Avaliação Institucional e de Sistemas, Avaliação Participativa e Políticas Educacionais.",06-02-2019
Crianças Ribeirinhas: entre narrativas e experiências de cotidianos em uma escola do campo na fronteira Brasil-Bolívia,2018,Português,CRV,"['EULENE VIEIRA MORAES', 'Maritza Maciel Castrillon Maldonado']","['1', '2']",['2'],4975506800952806,Maritza Maciel Castrillon Maldonado,Maldonado,"MALDONADO, M. M. C.;M. M. C., MALDONADO;MALDONADO, MARITZA MACIEL CASTRILLON",Cáceres,MT,"Possui graduação em Pedagogia pela Universidade do Estado de Mato Grosso (1993), mestrado em Educação pela Universidade Federal do Rio Grande do Sul (2001), tendo por orientador o Prof. Dr. Alfredo Veiga-Neto e doutorado em Educação pela Universidade Federal Fluminense (2009), tendo por orientador o Prof. Dr. Luis Antonio Baptista, embora, por questões burocráticas institucionais, apareça no currículo o nome da Profa. Dominique Colinvaux. Concluiu estágio sanduíche na Universidade Complutense de Madrid, Espanha, tendo como orientador o prof. Dr. Román Reyes. Concluiu em 2015 estágio de pós-doutorado no PROPEd/UERJ/CNPq, tendo como supervisora a Profª Drª Nilda Alves. É professora titular da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação em Educação e na Faculdade de Educação e Lingaguem. É Líder do Grupo de Estudos e Pesquisas em Escola, Currículo, Cultura e Sociedade contemporâneos, vinculado ao diretório de Grupos de Pesquisa do CNPq, ao GT Currículo da ANPED e ao Laboratório Educação e Imagem da UERJ. Tem experiência na área de Educação, atuando principalmente nos seguintes temas: educação infantil, currículo, cotidiano, subjetivação, cinema, tempo. Foi, entre 2016 e 2018, coordenadora do Programa de Pós-Graduação em Educação/UNEMAT e Presidente do Fórum de Coordenadores de Programas de Pós-Graduação em Educação da Região Centro- Oeste - FORPRED-CO, mandato 2016-2018.",06-03-2019
"O giz, o a papel, a internet: a busca pelo preenchimento de uma falta que não cessa de se processar",2012,Português,Pontes,"['Maristela Cury Sarian', 'Claudia Castellanos Pfeiffer', 'Olimpia Maluf Souza']","['1', '2', '3']",['3'],9974266213083899,Olimpia Maluf Souza,Souza,"MALUF-SOUZA, Olimpia",Itapagipe,MG,VAZIO,01-11-2018
Projeto Político-pedagógico e concepções de educação do/no campo em escolas de Cáceres/MT,2015,Português,Editora da Unemat,"['Roseli ferreira Lima', 'Ana Paula do Amaral', 'Ilma Ferreira Machado']","['1', '2', '3']",['3'],0225097375591773,Ilma Ferreira Machado,Machado,"MACHADO, I. F.;MACHADO, ILMA FERREIRA;FERREIRA MACHADO, ILMA",Itajá,GO,"Possui graduação em Pedagogia pela Universidade Federal de Mato Grosso (1987), mestrado em Educação pela Universidade Estadual de Campinas (1996), doutorado em Educação pela Universidade Estadual de Campinas (2003) e Pós-doutorado pela Universidade Federal de Santa Catarina (UFSC). Atualmente é professor adjunto da Universidade do Estado de Mato Grosso, atuando no Programa de Pós-Graduação da Unemat. É Líder do Grupo de Pesquisa Educação do campo e organização do trabalho pedagógico, e membro do Conselho Editorial da Revista da FAED/Unemat. Tem experiência na área de Educação Básica e Superior. Desenvolve estudos e pesquisas educação do campo e organização do trabalho pedagógico, com ênfase nos seguintes temas: projeto político pedagógico, avaliação de ensino, educação dos trabalhadores rurais sem terra, trabalho e educação e trabalho coletivo.",13-03-2019
Educação do Campo e Formação: relato da experiência do grupo de estudo sobre educação do campo,2014,Português,Unemat Editora,"['Andréia Moreira', 'Marcia Aparecida de Barros da Cruz', 'Laudemir Luiz Zart', 'Loriége Pessoa Bitencourt']","['1', '2', '3', '4']",['3'],6054357004978402,Laudemir Luiz Zart,Zart,"ZART, Laudemir Luiz",São Carlos,SC,"Possuo graduação em Filosofia pela Faculdade de Filosofia Ciências e Letras Dom Bosco, Santa Rosa - RS (1987), mestrado em Sociologia Política pela Universidade Federal de Santa Catarina (1998) e doutorado em Política Científica e Tecnológica pela Universidade Estadual de Campinas (2012). Sou Professor Adjunto VIII da Universidade do Estado de Mato Grosso - Campus Universitário Jane Vanini de Cáceres e integro o Núcleo UNEMAT-UNITRABALHO e a INCUBEESS - Incubadora de Empreendimentos Econômicos Solidários e Sustentáveis. Tenho experiências na área da Sociologia, com ênfase em Teoria Sociológica, atuando principalmente nos seguintes temas: educação, educação ambiental, educação do campo, educação popular, educação e socioeconomia solidária. Participo como pesquisador do Grupo de Estudos e Pesquisa sobre Formação e Docência (GFORDOC).",08-03-2019
